"national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue.Yes","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk.Yes","oe_constraint.Yes","ppap_risk.Yes","stop_auto_buy.Yes","rev_stop.Yes","went_on_backorder.Yes"
47,2,0,0,0,0,3,7,16,26,0,0,0,0.14,0.13,0,0,0,0,1,0,0
12,8,0,0,5,5,2,11,37,54,8,0,0,0.85,0.76,0,0,0,0,1,0,1
0,2,0,700,700,700,0,0,0,0,0,0,0,0.58,0.58,0,0,0,0,1,0,1
0,12,0,19,26,40,4,13,21,28,0,0,0,0.87,0.67,0,0,0,0,1,0,1
1,12,0,4,5,12,1,5,13,17,0,0,0,0.08,0.12,0,0,0,0,1,0,1
1,8,0,0,0,0,0,0,0,0,0,0,0,0.89,0.88,0,0,0,0,1,0,1
497,14,0,0,0,0,0,0,0,0,0,0,0,0.37,0.6,0,0,0,0,1,0,0
3,8,0,6,18,24,2,12,19,27,2,0,0,0.75,0.72,0,0,0,0,1,0,1
0,8,0,27,38,49,6,12,30,49,2,0,0,0.43,0.46,0,0,0,0,1,0,1
166,8,13,166,268,404,57,196,370,558,84,0,0,0.01,0.46,0,0,0,0,1,0,0
15,2,0,0,0,0,0,26,36,43,0,0,0,1,0.96,0,0,0,0,1,0,1
2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,1,1,0,0
1,8,0,8,8,8,3,8,11,13,0,0,0,0.42,0.36,0,0,0,0,1,0,1
24,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
0,15,0,0,0,0,0,0,0,0,0,0,0,0.78,0.74,0,0,0,0,1,0,0
62,8,27,198,312,426,59,135,208,290,32,0,0,0.86,0.88,0,0,0,0,1,0,0
32,2,0,402,402,402,44,109,142,214,25,0,0,0.72,0.72,0,0,0,0,1,0,1
1,9,0,0,0,1,1,1,2,2,0,0,0,0.87,0.72,0,0,0,0,1,0,1
4,8,0,4,8,12,4,4,8,10,0,0,0,0.93,0.96,0,0,0,0,1,0,1
0,8,0,0,0,0,0,0,0,1,2,0,0,0.89,0.93,0,1,0,0,1,0,0
338,12,0,0,0,0,0,0,6,6,1,0,0,0.98,0.98,0,0,0,0,1,0,0
0,2,0,17,17,27,0,0,0,0,0,0,0,0.77,0.81,0,1,0,0,1,0,1
0,2,0,16,16,16,0,0,0,0,1,0,0,0.1,0.17,0,1,0,0,1,0,1
0,2,0,3,3,3,0,0,0,0,1,0,0,0.24,0.14,0,1,0,0,1,0,1
7,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,0
67,12,96,96,288,384,25,123,367,445,37,0,0,0.99,0.96,0,0,0,0,1,0,0
0,8,0,3,5,7,3,3,5,7,0,0,0,0.99,0.99,0,0,0,0,1,0,1
3,14,0,2,3,6,0,3,4,8,2,0,0,0.89,0.9,0,0,0,0,1,0,0
26,8,0,0,0,0,0,0,0,3,1,0,0,0.98,0.96,0,0,0,1,1,0,0
0,8,0,4,8,8,4,8,11,17,0,0,0,0.66,0.69,0,0,0,0,1,0,1
0,8,0,0,0,0,0,0,0,0,0,0,0,0.66,0.69,0,0,0,0,1,0,0
11,8,0,0,0,0,0,0,0,0,1,0,0,0.95,0.96,0,1,0,1,1,0,0
37,9,0,0,0,0,0,0,1,1,2,0,0,0.68,0.66,0,0,0,1,1,0,0
0,8,2,8,8,8,3,3,7,13,0,0,0,0.85,0.89,0,0,0,0,1,0,1
1022,8,0,300,300,300,2,9,20,30,5,0,0,0.92,0.92,0,0,0,0,1,0,0
2,8,0,25,25,25,5,10,18,22,0,0,0,0.95,0.97,0,0,0,0,1,0,1
34,2,30,10,30,40,2,18,25,40,0,0,0,0.89,0.93,0,0,0,0,1,0,0
3,4,0,0,0,0,0,0,0,0,1,0,0,0.24,0.14,0,1,0,0,1,0,1
0,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,1
5,4,0,48,72,96,15,40,86,110,0,0,0,0.78,0.78,0,0,0,0,1,0,1
0,2,0,636,636,636,0,0,0,0,0,0,0,-99,-99,0,0,0,0,1,0,1
3,8,0,20,35,55,3,19,38,54,3,0,0,0.69,0.71,0,0,0,0,1,0,1
51,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
0,2,0,8,8,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
11,8,0,0,0,0,0,0,0,0,0,0,0,0.13,0.09,0,0,0,0,1,0,0
0,2,0,16,30,43,6,13,18,18,0,0,0,0.91,0.95,0,0,0,0,1,0,1
0,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,1
4,2,0,0,0,0,0,0,1,1,0,0,0,0.76,0.78,0,1,0,0,1,0,1
11,8,0,110,197,284,42,94,154,237,8,0,0,0.98,0.98,0,0,0,1,1,0,1
6,12,0,0,8,12,3,7,24,36,0,0,0,0.96,0.88,0,0,0,0,1,0,1
0,8,0,17,24,38,6,16,31,43,2,0,0,0.99,0.99,0,0,0,0,1,0,1
7,9,0,0,0,0,0,0,0,0,0,0,0,0.91,0.77,0,1,0,0,1,0,0
44,12,5,28,49,70,12,32,54,90,21,0,0,0.92,0.95,0,0,0,0,1,0,0
0,8,0,2,4,5,1,3,5,6,0,0,0,1,1,0,0,0,0,1,0,1
105,8,15,50,115,180,37,166,191,231,32,0,0,0.91,0.93,0,0,0,1,1,0,1
379,9,232,1344,2508,3528,336,3267,4581,5877,282,0,0,0.99,0.99,0,0,0,0,1,0,0
2,8,0,13,20,27,4,8,16,23,0,0,0,0.42,0.36,0,0,0,0,1,0,1
3,2,0,0,0,0,6,15,24,35,0,0,0,1,0.99,0,0,0,0,1,0,1
5,0,0,0,0,0,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,1
1,2,0,0,18,18,1,6,11,14,0,0,0,1,1,0,0,0,0,1,0,1
10,2,0,8,24,32,11,41,60,73,0,0,0,0,0,0,0,0,0,1,0,1
298,2,120,455,768,1183,141,368,598,710,111,0,0,0.98,0.98,0,1,0,0,1,0,0
165,2,5,0,0,0,7,14,14,14,26,0,0,0.9,0.94,0,0,0,0,1,0,0
2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,0,1,0,0
37,2,0,12,12,18,8,19,24,27,0,0,0,0.38,0.4,0,1,0,0,1,0,1
2,12,0,2,2,3,0,1,3,3,0,0,0,0.78,0.78,0,0,0,0,1,0,0
6,8,0,12,18,36,12,22,41,60,5,0,0,0.89,0.9,0,0,0,0,1,0,1
0,9,0,6,6,6,0,2,2,4,0,0,0,0.91,0.77,0,0,0,0,1,0,1
8,2,6,37,55,79,5,18,23,29,0,0,0,0,0.02,0,1,0,0,1,0,1
13,4,0,0,0,0,0,0,0,0,1,0,0,0.24,0.14,0,1,0,0,1,0,0
8,2,0,252,252,252,5,19,31,31,0,0,0,0.44,0.44,0,1,0,0,1,0,1
0,2,0,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
4,8,0,12,36,48,5,17,36,52,7,0,0,0.99,0.98,0,0,0,0,1,0,1
16,2,0,0,0,0,0,0,32,35,0,0,0,1,1,0,0,0,0,1,0,0
7,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,1,0,0,1,0,0
103,8,35,0,45,75,12,38,106,170,20,0,0,0.71,0.7,0,0,0,1,1,0,0
11,2,0,0,0,0,0,0,0,0,0,0,0,0.65,0.37,0,1,0,0,1,0,1
7,2,0,50,50,100,14,39,49,50,1,0,0,-99,0,0,1,0,0,1,0,1
20,8,0,0,0,0,0,0,0,0,0,0,0,0.47,0.72,0,0,0,0,1,0,0
0,8,0,7,13,14,0,4,7,10,1,0,0,0.99,0.83,0,0,0,0,1,0,1
10,8,0,0,0,0,0,1,2,7,0,0,0,1,0.83,0,0,0,0,1,0,0
0,8,0,2,3,3,1,2,2,3,0,0,0,0.98,0.96,0,0,0,0,1,0,1
0,8,0,2,3,4,2,2,2,3,3,0,0,0.51,0.53,0,1,0,0,1,0,1
886,8,0,1152,2016,2592,226,1008,1924,3009,174,0,0,0.13,0.07,0,0,0,1,1,0,0
2,8,0,2,4,6,1,2,7,9,0,0,0,0.78,0.74,0,0,0,0,1,0,1
4,12,4,44,76,104,16,38,80,129,15,0,0,0.89,0.78,0,0,0,0,1,0,1
2,4,0,1,2,4,0,2,4,7,0,0,0,0.89,0.9,0,0,0,0,1,0,1
3,8,0,0,2,3,0,1,1,2,0,0,0,0.42,0.36,0,0,0,0,1,0,0
7,2,0,45,45,45,1,5,7,8,1,0,0,0.92,0.96,0,1,0,0,1,0,1
5,2,0,8,15,21,4,13,26,27,1,0,0,0.22,0.34,0,1,0,0,1,0,1
24,12,20,60,116,164,30,102,132,194,0,0,0,0.63,0.72,0,0,0,0,1,0,1
2669,2,707,3830,8676,13116,1261,4079,8527,13259,1279,0,0,0.99,0.99,0,0,0,0,1,0,1
82,8,6,70,92,136,26,84,185,267,43,0,0,0.87,0.85,0,0,0,0,1,0,0
72,8,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,0,0,1,1,0,0
1,9,0,1,2,3,0,1,1,2,0,0,0,0.99,0.98,0,0,0,0,1,0,1
1,10,4,0,0,0,1,3,5,7,2,0,0,0.84,0.86,0,0,0,0,1,0,0
1,9,0,1,3,4,0,1,2,3,0,0,0,0.99,0.98,0,0,0,0,1,0,1
2,8,0,4,7,11,0,2,7,13,0,0,0,0,0,0,0,0,0,1,0,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,0,1,0,1
0,4,0,17,27,31,0,0,0,0,0,0,0,0.61,0.61,0,1,0,1,1,0,1
6,9,1,21,41,65,8,20,37,51,0,0,0,0.52,0.41,0,0,0,0,1,0,0
1,8,0,40,70,90,19,42,61,95,18,0,0,0.73,0.73,0,0,0,0,1,0,1
3,2,2,6,9,15,4,8,14,16,1,0,0,0.32,0.27,0,1,0,0,1,0,1
7,8,0,37,37,37,4,11,24,36,0,0,0,0.97,0.95,0,0,0,1,1,0,1
16,8,0,18,36,36,5,15,26,35,2,0,0,0.67,0.39,0,0,0,0,1,0,1
5,8,0,40,60,60,8,27,44,66,2,0,0,0.62,0.62,0,0,0,1,1,0,1
1,12,0,3,4,6,2,2,3,6,0,0,0,0.73,0.68,0,0,0,0,1,0,1
0,4,0,1,1,1,2,4,4,4,0,0,0,0.85,0.78,0,1,0,1,1,0,1
4,8,1,9,19,23,9,15,23,23,0,0,0,0.71,0.75,0,0,0,0,1,0,1
2,10,0,0,2,3,1,2,2,2,0,0,0,0.89,0.9,0,0,0,0,1,0,1
7,8,0,0,0,0,0,0,0,0,0,0,0,0.97,0.97,0,0,0,0,1,0,0
57,2,0,0,0,0,0,1,1,1,0,0,0,0.93,0.92,0,0,0,0,1,0,0
5,8,0,2,3,7,0,7,9,21,0,0,0,0.96,0.96,0,0,0,0,1,0,1
51,12,2,45,81,117,16,49,76,135,22,0,0,1,1,0,0,0,0,1,0,0
4,12,0,20,30,40,3,8,18,24,0,0,0,0.78,0.78,0,0,0,1,1,0,1
2,8,0,0,1,2,0,1,1,2,0,0,0,0.8,0.82,0,0,0,0,1,0,0
135,8,12,146,251,356,160,284,399,484,27,0,0,0.79,0.66,0,0,0,0,1,0,1
0,4,5,2,3,3,0,0,0,0,0,0,0,0.73,0.78,0,1,0,0,1,0,0
0,2,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
0,2,0,12,12,12,0,0,0,0,1,0,0,0.7,0.73,0,1,0,1,1,0,1
0,12,0,12,12,12,0,0,0,0,0,0,0,0.78,0.78,0,1,0,0,1,0,1
33,13,0,0,0,0,2,3,3,5,0,0,0,0.8,0.82,0,1,0,0,1,0,0
22,9,0,0,0,0,0,0,0,1,0,0,0,0.86,0.84,0,0,0,0,1,0,0
1,8,0,4,6,9,0,5,13,18,2,0,0,0.99,0.99,0,0,0,1,1,0,1
9,8,0,16,40,56,6,19,39,62,0,0,0,1,0.92,0,0,0,0,1,0,1
2981,52,0,0,0,0,2,4,4,10,18,0,0,-99,-99,0,1,0,0,0,0,0
0,8,0,43,43,43,3,10,27,41,9,0,0,0.93,0.93,0,1,0,0,1,0,1
0,9,0,5,7,9,0,2,5,7,0,0,0,0.91,0.77,0,1,0,0,1,0,1
3,2,0,156,210,282,11,42,84,143,0,0,0,0,0,0,0,0,0,1,0,1
11,8,0,12,36,48,6,18,46,73,10,0,0,0.64,0.64,0,0,0,0,1,0,1
1,8,0,1,3,4,0,1,2,3,0,0,0,0.42,0.36,0,0,0,0,1,0,1
1,8,2,5,5,9,2,6,11,14,2,0,0,0.96,0.97,0,0,0,0,1,0,1
14,8,0,0,0,0,0,0,7,11,2,0,0,0.42,0.36,0,0,0,0,1,0,1
4,8,0,16,26,46,4,13,16,17,0,0,0,0.51,0.53,0,0,0,0,1,0,1
2,12,0,0,0,0,0,0,0,1,0,0,0,0.78,0.78,0,0,0,1,1,0,0
120,8,0,0,0,0,2,4,4,7,0,0,0,0.78,0.83,0,0,0,0,1,0,0
0,2,0,5,5,6,2,5,7,13,0,0,0,0.28,0.28,0,0,0,0,1,0,1
5,8,0,0,0,0,0,1,2,4,0,0,0,0.98,0.96,0,0,0,0,1,0,0
30,8,0,0,0,0,0,0,0,0,0,0,0,0.95,0.89,0,0,0,0,1,0,0
4,8,0,0,0,0,0,0,0,1,0,0,0,0.99,0.96,0,0,0,0,1,0,0
5,2,0,43,85,121,7,23,63,108,0,0,0,1,0.99,0,0,0,0,1,0,1
91,5,0,85,231,416,46,197,314,438,0,0,0,0.99,0.97,0,0,0,0,1,0,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0.91,0.9,0,0,0,0,1,0,0
218,12,112,596,1240,1852,251,706,1088,1089,117,0,0,0.63,0.72,0,0,0,0,1,0,1
1,8,0,13,21,29,3,11,19,28,0,0,0,0.87,0.93,0,0,0,0,1,0,1
6,12,0,6,6,8,5,6,13,18,1,0,0,0.92,0.95,0,0,0,0,1,0,1
2,8,0,0,2,3,1,2,4,4,1,0,0,1,0.99,0,0,0,0,1,0,1
8,8,0,10,17,24,5,12,25,41,2,0,0,0.96,0.97,0,0,0,0,1,0,1
38,14,3,13,31,60,9,26,50,80,14,0,0,0.44,0.38,0,0,0,0,1,0,0
0,8,0,15,24,42,5,13,23,35,0,0,0,0.79,0.66,0,0,0,0,1,0,1
5,8,0,2,4,6,3,7,12,13,0,0,0,0.89,0.78,0,0,0,0,1,0,1
1,8,0,3,5,7,1,2,3,3,0,0,0,0.89,0.94,0,0,0,0,1,0,1
3,2,0,2,3,3,0,0,0,0,1,0,0,0.91,0.95,0,1,0,0,1,0,0
35,2,5,36,72,108,0,0,0,0,15,0,0,0.85,0.76,0,1,0,0,1,0,1
1,8,0,0,0,0,0,0,0,0,0,0,0,0.79,0.78,0,0,0,0,1,0,0
390,4,0,0,0,0,20,30,47,75,0,0,0,0.73,0.78,0,0,0,0,1,0,0
34,8,0,0,60,60,5,12,30,48,0,0,0,0.98,0.99,0,0,0,0,1,0,0
0,8,0,2,2,2,0,0,0,0,0,0,0,0.37,0.38,0,0,0,0,1,0,1
15,4,0,31,52,70,14,19,35,62,0,0,0,0.73,0.78,0,0,0,0,1,0,1
30,4,15,17,34,34,8,42,82,90,0,0,0,0.73,0.78,0,0,0,0,1,0,0
8,8,0,0,0,0,1,4,10,17,0,0,0,0.77,0.88,0,1,0,0,1,0,0
184,4,0,480,864,1344,163,599,1303,1865,135,0,0,0.7,0.64,0,0,0,0,0,0,0
1161,8,0,0,0,0,0,4,4,4,1,0,0,1,1,0,0,0,0,1,0,0
3,8,0,0,0,0,1,1,3,6,1,0,0,1,0.92,0,0,0,0,1,0,0
0,8,0,3,4,6,0,3,3,4,0,0,0,0.83,0.91,0,0,0,0,1,0,1
7,8,0,0,0,0,2,2,2,5,0,0,0,0.98,0.97,0,0,0,1,1,0,0
18,52,0,0,0,0,0,0,0,0,0,0,0,-99,-99,0,1,0,0,0,0,0
0,12,0,500,500,500,11,31,44,60,0,0,0,0.95,0.86,0,0,0,0,1,0,1
6,12,0,18,38,56,6,9,23,33,0,0,0,0.66,0.69,0,0,0,0,1,0,1
12,8,0,0,0,0,2,12,20,33,0,0,0,0.85,0.74,0,0,0,0,1,0,1
8,8,0,0,0,10,1,2,5,7,2,0,0,0.5,0.4,0,0,0,0,1,0,0
9,8,0,0,1,8,0,5,28,35,2,0,0,0.97,0.98,0,0,0,0,1,0,0
1,8,0,4,6,9,0,4,6,9,0,0,0,0.42,0.36,0,0,0,0,1,0,1
0,2,0,39,64,89,9,30,57,97,0,0,0,0.42,0.36,0,0,0,0,1,0,1
163,2,94,528,792,1320,180,417,719,1061,128,0,0,0.95,0.97,0,0,0,0,1,0,0
6,2,0,0,0,0,0,1,1,1,0,0,0,1,0.99,0,1,0,0,1,0,1
8,2,32,24,72,136,8,59,115,152,0,0,0,0.98,0.98,0,0,0,1,1,0,1
0,12,0,6,12,12,2,3,11,13,0,0,0,0.07,0.24,0,0,0,0,1,0,1
1,8,0,29,53,81,13,29,43,57,0,0,0,0.1,0.17,0,0,0,0,1,0,1
2,8,0,4,5,9,5,8,20,36,1,0,0,0.99,0.86,0,0,0,0,1,0,1
0,4,0,0,0,0,0,0,0,0,0,0,0,0.24,0.14,0,0,0,0,1,0,1
5,8,0,6,8,10,2,3,5,6,0,0,0,0.8,0.82,0,1,0,0,1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0.99,0.96,0,1,0,0,1,0,1
2,9,0,2,7,7,2,4,11,13,5,0,0,0.86,0.84,0,0,0,0,1,0,1
363,26,0,0,0,0,0,4,10,18,12,0,0,0.94,0.79,0,0,0,0,1,0,0
66,8,0,0,0,0,7,23,43,70,2,0,0,0.98,0.98,0,0,0,0,1,0,0
7,2,0,35,63,84,10,20,40,69,18,0,0,0.09,0.37,0,0,0,0,1,0,1
1,2,0,3,5,7,1,3,6,8,0,0,0,0.91,0.94,0,0,0,0,1,0,1
0,2,0,6,6,12,2,4,4,5,1,1,0,1,0.99,0,0,0,0,1,0,1
22,8,0,0,0,0,0,0,0,0,0,0,0,0.97,0.98,0,0,0,0,1,0,0
0,8,0,60,90,130,8,21,41,61,1,0,0,0.72,0.81,0,0,0,0,1,0,1
18,0,0,86,168,252,11,62,125,179,0,0,0,0.93,0.86,0,0,0,0,0,0,1
1,8,0,8,8,8,0,1,6,11,0,0,0,0,0,0,0,0,0,1,0,1
6,12,0,0,0,0,0,0,0,1,0,0,0,0.63,0.72,0,0,0,0,1,0,0
2,8,0,0,0,0,0,0,0,0,0,0,0,0.5,0.4,0,0,0,0,1,0,0
20,2,0,40,40,80,7,10,29,35,0,0,0,1,0.99,0,0,0,0,1,0,0
4,8,0,12,24,30,2,5,16,26,0,0,0,0.99,0.97,0,0,0,0,1,0,1
5,8,0,1,4,4,1,3,4,10,0,0,0,0.96,0.96,0,0,0,0,1,0,1
0,4,0,10,22,28,0,7,16,32,0,0,0,0.79,0.66,0,0,0,0,1,0,1
14,0,0,45,81,117,16,44,72,98,5,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,6,10,0,4,8,11,0,0,0,0.78,0.86,0,0,0,0,1,0,1
1,12,0,3,5,7,1,2,4,6,0,0,0,0.78,0.78,0,0,0,0,1,0,1
12,2,0,0,0,0,0,2,2,2,0,0,0,0.69,0.69,0,1,0,0,1,0,0
8,8,0,35,70,105,15,24,26,26,0,0,0,1,1,0,0,0,0,1,0,1
2,8,0,16,16,32,5,14,24,40,1,0,0,0.7,0.73,0,0,0,0,1,0,1
0,8,0,1,1,1,1,1,1,2,1,0,0,0.96,0.97,0,0,0,1,1,0,1
1924,8,104,7079,12749,18329,1889,5924,11708,18096,413,0,0,0.99,0.99,0,0,0,0,1,0,0
95,8,41,140,266,336,17,76,164,320,28,0,0,0.69,0.69,0,0,0,1,1,0,0
1655,9,916,614,2121,3563,396,1246,2585,3720,367,0,0,0.91,0.77,0,0,0,0,1,0,0
6,4,0,1,2,4,1,9,11,13,4,0,0,0.73,0.78,0,0,0,0,1,0,0
1,2,0,0,0,0,0,0,0,1,0,0,0,0.97,0.97,0,0,0,0,1,0,0
11,12,0,0,0,0,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
93,2,0,0,0,0,1,1,1,1,0,0,0,-99,-99,0,0,0,0,1,0,0
177,8,88,375,748,1126,159,454,885,1335,83,0,0,0.99,0.96,0,0,0,0,1,0,0
10,14,0,28,60,92,10,39,60,85,14,0,0,0.68,0.69,0,0,0,0,1,0,1
0,8,0,3,5,6,1,4,4,5,0,0,0,0.86,0.88,0,0,0,0,1,0,1
0,8,0,7,10,16,4,8,9,17,0,0,0,0.84,0.92,0,0,0,0,1,0,1
1,8,0,7,10,13,0,0,4,16,2,0,0,0.66,0.69,0,0,0,0,1,0,1
0,8,0,134,195,229,0,0,0,0,17,0,0,0.77,0.65,0,0,0,1,1,0,1
4,12,0,18,36,36,23,34,47,63,3,0,0,0.73,0.68,0,0,0,0,1,0,1
44,8,2,282,450,570,36,138,367,568,86,0,0,0.7,0.73,0,0,0,0,1,0,1
2,8,0,0,0,0,0,0,1,1,0,0,0,0.97,0.98,0,0,0,0,1,0,0
10,8,0,0,0,0,0,3,5,57,0,0,0,0.98,0.97,0,0,0,0,1,0,0
4,2,4,38,73,108,8,42,69,90,0,0,0,1,1,0,0,0,0,1,0,0
350,12,21,320,960,960,101,331,724,1144,122,0,0,0.9,0.83,0,0,0,0,1,0,0
58,8,0,0,0,0,2,8,23,33,4,0,0,0.31,0.18,0,1,0,1,1,0,0
1,8,0,6,6,6,0,2,3,3,0,0,0,0.99,0.99,0,0,0,0,1,0,1
3,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,1,0,0,1,0,0
9,2,0,0,0,0,0,4,4,4,0,0,0,0.91,0.93,0,1,0,0,1,0,0
0,2,0,10,10,10,0,0,0,0,0,0,0,0.51,0.53,0,0,0,1,1,0,1
20,12,10,20,20,20,0,0,0,0,1,0,0,0.58,0.58,0,1,0,0,1,0,0
0,8,19,2,23,23,0,0,0,0,0,0,0,0.96,0.96,0,0,0,0,1,0,0
6,12,0,11,11,15,6,13,18,30,0,0,0,0.08,0.12,0,0,0,0,1,0,1
20,12,1,9,9,9,3,5,10,28,6,0,0,0.66,0.69,0,0,0,1,1,0,0
90,8,15,15,30,60,11,59,119,226,99,0,0,1,1,0,0,0,0,1,0,0
8,8,0,9,27,45,8,14,27,40,0,0,0,0.99,0.99,0,0,0,1,1,0,1
10,8,0,0,0,0,0,0,0,1,2,0,0,0.43,0.46,0,0,0,1,1,0,0
54,8,0,0,0,0,0,1,17,27,0,0,0,0.99,0.98,0,0,0,0,1,0,0
0,8,0,2,3,4,0,1,1,3,0,0,0,0.8,0.82,0,0,0,0,1,0,1
4,8,0,20,20,20,2,4,7,16,1,0,0,0.84,0.83,0,0,0,0,1,0,1
22,2,0,0,60,60,2,10,24,35,0,0,0,0.97,0.97,0,0,0,1,1,0,1
2,9,0,25,36,47,5,8,12,15,0,0,0,0.68,0.66,0,0,0,0,1,0,1
2,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
0,9,0,5,7,7,0,0,0,0,0,0,0,0.68,0.66,0,1,0,0,1,0,1
86,8,0,0,0,0,0,0,0,0,0,0,0,0.67,0.69,0,0,0,0,1,0,0
4,8,0,18,18,36,4,17,29,39,0,0,0,0.98,0.99,0,0,0,0,1,0,1
6,2,0,150,240,330,76,102,180,239,0,0,0,0.88,0.92,0,0,0,0,1,0,1
13,12,11,3,11,16,1,11,45,52,0,0,0,0.81,0.82,0,0,0,0,1,0,0
169,2,0,0,0,0,3,5,8,12,0,0,0,0.46,0.61,0,0,0,0,1,0,0
3,8,0,48,72,96,13,27,57,87,0,0,0,0.87,0.91,0,0,0,0,1,0,1
0,2,0,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
56,2,6,0,0,3,2,10,16,17,14,0,0,1,0.98,0,0,0,0,1,0,0
9,2,9,0,0,0,0,0,0,0,210,0,0,0.96,0.93,0,0,0,1,1,0,1
87,8,0,0,0,0,0,0,0,0,2,0,0,0.97,0.98,0,0,0,0,1,0,0
2,8,0,24,37,50,5,16,32,47,0,0,0,0.97,0.94,0,0,0,0,1,0,1
2,8,0,7,10,13,0,3,7,12,0,0,0,0.76,0.77,0,0,0,0,1,0,1
0,12,0,8,11,14,2,4,9,11,0,0,0,0.66,0.69,0,0,0,0,1,0,1
0,8,10,7,7,7,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1
5,12,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
8,2,0,0,0,6,2,14,23,28,0,0,0,0.92,0.95,0,0,0,0,1,0,1
2,12,0,69,85,133,4,44,58,90,1,0,0,0.78,0.78,0,0,0,0,1,0,1
2,8,0,0,0,0,0,0,0,0,2,0,0,0.99,0.98,0,0,0,0,1,0,0
10,8,0,24,36,48,16,29,45,83,4,0,0,0.5,0.35,0,0,0,0,1,0,1
9,8,1,19,52,79,11,24,48,72,0,0,0,0.97,0.94,0,0,0,0,1,0,1
13,2,0,12,24,39,0,8,13,48,0,0,0,0.97,0.94,0,0,0,0,1,0,0
19,2,0,0,0,0,1,2,4,4,1,0,0,0.85,0.8,0,1,0,0,1,0,1
1,12,0,6,7,10,1,3,5,8,0,0,0,0.78,0.78,0,0,0,0,1,0,1
6,12,0,35,65,95,13,33,52,76,0,0,0,0.97,0.92,0,0,0,0,1,0,1
3,2,4,16,44,60,6,19,38,59,3,0,0,0.48,0.32,0,0,0,0,1,0,1
9,4,0,0,0,0,0,2,2,2,1,0,0,0.24,0.14,0,1,0,0,1,0,1
1,8,1,6,12,17,2,4,4,4,0,0,0,1,0.99,0,0,0,0,1,0,1
5,2,0,0,1,1,0,0,0,1,0,0,0,0.53,0.54,0,1,0,0,1,0,0
2,9,0,0,0,0,0,0,0,0,0,0,0,0.68,0.66,0,0,0,1,1,0,0
4,2,0,1,1,1,0,0,4,8,2,0,0,0,0,0,0,0,0,1,0,1
9,8,0,0,0,0,0,0,0,0,0,0,0,0.96,0.85,0,1,0,0,1,0,1
8,8,0,0,0,4,0,4,11,13,0,0,0,1,0.99,0,0,0,0,1,0,0
2,8,0,8,8,8,1,3,8,11,15,0,0,0.7,0.73,0,0,0,0,1,0,1
1,4,0,3,5,7,3,3,3,3,0,0,0,0.68,0.66,0,1,0,0,1,0,1
0,2,0,11,19,22,0,0,0,0,0,0,0,0.8,0.82,0,0,0,1,1,0,1
0,2,0,75,75,75,0,1,6,6,11,0,0,0.37,0.4,0,0,0,0,1,0,1
0,2,0,20,23,23,0,0,0,0,0,0,0,0.62,0.62,0,0,0,0,1,0,1
229,4,0,15,15,15,1,1,1,1,0,0,0,0.79,0.66,0,0,0,0,1,0,1
2,12,0,0,0,0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,1,0,0
4,14,0,0,0,0,0,0,0,0,1,0,0,0.99,0.99,0,0,0,0,1,0,0
0,8,0,2,3,5,0,1,3,3,1,0,0,0.37,0.38,0,0,0,0,1,0,1
126,4,4,530,818,1034,128,304,620,933,279,0,0,0.78,0.78,0,0,0,0,1,0,1
4,2,0,4,4,4,4,7,8,8,0,0,0,0.5,0.4,0,1,0,0,1,0,1
370,8,0,0,0,0,0,0,0,0,0,0,0,0.97,0.98,0,0,0,0,1,0,0
5,2,0,3,9,12,1,3,9,14,0,0,0,0.98,0.97,0,0,0,0,1,0,0
